**ACTUATORS**
Actuator,Surface,Interior Surface Convection Heat Transfer Coefficient,WALL_SDL_1.GARAGE1,[W/m2-K]
Actuator,Surface,Exterior Surface Convection Heat Transfer Coefficient,WALL_SDL_1.GARAGE1,[W/m2-K]
Actuator,Surface,Interior Surface Convection Heat Transfer Coefficient,ROOF_RIGHT_GARAGE1,[W/m2-K]
Actuator,Surface,Exterior Surface Convection Heat Transfer Coefficient,ROOF_RIGHT_GARAGE1,[W/m2-K]
Actuator,Surface,Interior Surface Convection Heat Transfer Coefficient,ROOF_LEFT_GARAGE1,[W/m2-K]
Actuator,Surface,Exterior Surface Convection Heat Transfer Coefficient,ROOF_LEFT_GARAGE1,[W/m2-K]
Actuator,Surface,Interior Surface Convection Heat Transfer Coefficient,iz-WALL_LDB_1.GARAGE1,[W/m2-K]
Actuator,Surface,Exterior Surface Convection Heat Transfer Coefficient,iz-WALL_LDB_1.GARAGE1,[W/m2-K]
Actuator,Surface,Interior Surface Convection Heat Transfer Coefficient,FLOOR_GARAGE1,[W/m2-K]
Actuator,Surface,Exterior Surface Convection Heat Transfer Coefficient,FLOOR_GARAGE1,[W/m2-K]
Actuator,Surface,Interior Surface Convection Heat Transfer Coefficient,ROOF_FRONT_GARAGE1,[W/m2-K]
Actuator,Surface,Exterior Surface Convection Heat Transfer Coefficient,ROOF_FRONT_GARAGE1,[W/m2-K]
Actuator,Surface,Interior Surface Convection Heat Transfer Coefficient,ROOF_BACK_GARAGE1,[W/m2-K]
Actuator,Surface,Exterior Surface Convection Heat Transfer Coefficient,ROOF_BACK_GARAGE1,[W/m2-K]
Actuator,Surface,Interior Surface Convection Heat Transfer Coefficient,DOOR_GARAGE1,[W/m2-K]
Actuator,Surface,Exterior Surface Convection Heat Transfer Coefficient,DOOR_GARAGE1,[W/m2-K]
Actuator,Surface,Interior Surface Convection Heat Transfer Coefficient,iz-INT_DOOR_GARAGE1,[W/m2-K]
Actuator,Surface,Exterior Surface Convection Heat Transfer Coefficient,iz-INT_DOOR_GARAGE1,[W/m2-K]
Actuator,Surface,Interior Surface Convection Heat Transfer Coefficient,ROOF_RIGHT_UNIT1,[W/m2-K]
Actuator,Surface,Exterior Surface Convection Heat Transfer Coefficient,ROOF_RIGHT_UNIT1,[W/m2-K]
Actuator,Surface,Interior Surface Convection Heat Transfer Coefficient,ROOF_LEFT_UNIT1,[W/m2-K]
Actuator,Surface,Exterior Surface Convection Heat Transfer Coefficient,ROOF_LEFT_UNIT1,[W/m2-K]
Actuator,Surface,Interior Surface Convection Heat Transfer Coefficient,iz-CEILING_UNIT1,[W/m2-K]
Actuator,Surface,Exterior Surface Convection Heat Transfer Coefficient,iz-CEILING_UNIT1,[W/m2-K]
Actuator,Surface,Interior Surface Convection Heat Transfer Coefficient,ROOF_FRONT_UNIT1,[W/m2-K]
Actuator,Surface,Exterior Surface Convection Heat Transfer Coefficient,ROOF_FRONT_UNIT1,[W/m2-K]
Actuator,Surface,Interior Surface Convection Heat Transfer Coefficient,ROOF_BACK_UNIT1,[W/m2-K]
Actuator,Surface,Exterior Surface Convection Heat Transfer Coefficient,ROOF_BACK_UNIT1,[W/m2-K]
Actuator,Surface,Construction State,WALL_LDF_1.UNIT1,[ ]
Actuator,Surface,Construction State,WALL_SDR_1.UNIT1,[ ]
Actuator,Surface,Construction State,WALL_LDB_1.UNIT1,[ ]
Actuator,Surface,Construction State,WALL_SDL_1.UNIT1,[ ]
Actuator,Surface,Construction State,WALL_LDB_1.GARAGE1,[ ]
Actuator,Surface,Construction State,WALL_LDF_2.UNIT1,[ ]
Actuator,Surface,Construction State,WALL_SDR_2.UNIT1,[ ]
Actuator,Surface,Construction State,WALL_LDB_2.UNIT1,[ ]
Actuator,Surface,Construction State,WALL_SDL_2.UNIT1,[ ]
Actuator,Surface,Construction State,INTER ZONE FLOOR 1,[ ]
Actuator,Surface,Construction State,FLOOR_UNIT1,[ ]
Actuator,Surface,Construction State,CEILING_UNIT1,[ ]
Actuator,Surface,Construction State,INTERNALMASS_UNIT1,[ ]
Actuator,Surface,Construction State,DOOR_LDB_UNIT1,[ ]
Actuator,Surface,Construction State,INT_DOOR_GARAGE1,[ ]
Actuator,Surface,Construction State,WINDOW_LDF_1.UNIT1,[ ]
Actuator,Surface,Construction State,WINDOW_LDB_1.UNIT1,[ ]
Actuator,Surface,Construction State,WINDOW_SDR_1.UNIT1,[ ]
Actuator,Surface,Construction State,WINDOW_SDL_1.UNIT1,[ ]
Actuator,Surface,Construction State,WINDOW_LDF_2.UNIT1,[ ]
Actuator,Surface,Construction State,WINDOW_LDB_2.UNIT1,[ ]
Actuator,Surface,Construction State,WINDOW_SDR_2.UNIT1,[ ]
Actuator,Surface,Construction State,WINDOW_SDL_2.UNIT1,[ ]
Actuator,Surface,Construction State,WALL_LDF_1.GARAGE1,[ ]
Actuator,Surface,Construction State,WALL_SDR_1.GARAGE1,[ ]
Actuator,Surface,Construction State,WALL_SDL_1.GARAGE1,[ ]
Actuator,Surface,Construction State,ROOF_RIGHT_GARAGE1,[ ]
Actuator,Surface,Construction State,ROOF_LEFT_GARAGE1,[ ]
Actuator,Surface,Construction State,iz-WALL_LDB_1.GARAGE1,[ ]
Actuator,Surface,Construction State,FLOOR_GARAGE1,[ ]
Actuator,Surface,Construction State,ROOF_FRONT_GARAGE1,[ ]
Actuator,Surface,Construction State,ROOF_BACK_GARAGE1,[ ]
Actuator,Surface,Construction State,DOOR_GARAGE1,[ ]
Actuator,Surface,Construction State,iz-INT_DOOR_GARAGE1,[ ]
Actuator,Surface,Construction State,ROOF_RIGHT_UNIT1,[ ]
Actuator,Surface,Construction State,ROOF_LEFT_UNIT1,[ ]
Actuator,Surface,Construction State,iz-CEILING_UNIT1,[ ]
Actuator,Surface,Construction State,ROOF_FRONT_UNIT1,[ ]
Actuator,Surface,Construction State,ROOF_BACK_UNIT1,[ ]
Actuator,Surface,View Factor To Ground,WALL_LDF_1.UNIT1,[ ]
Actuator,Surface,Outdoor Air Drybulb Temperature,WALL_LDF_1.UNIT1,[C]
Actuator,Surface,Outdoor Air Wetbulb Temperature,WALL_LDF_1.UNIT1,[C]
Actuator,Surface,Outdoor Air Wind Speed,WALL_LDF_1.UNIT1,[m/s]
Actuator,Surface,Outdoor Air Wind Direction,WALL_LDF_1.UNIT1,[degree]
Actuator,Surface,View Factor To Ground,WALL_SDR_1.UNIT1,[ ]
Actuator,Surface,Outdoor Air Drybulb Temperature,WALL_SDR_1.UNIT1,[C]
Actuator,Surface,Outdoor Air Wetbulb Temperature,WALL_SDR_1.UNIT1,[C]
Actuator,Surface,Outdoor Air Wind Speed,WALL_SDR_1.UNIT1,[m/s]
Actuator,Surface,Outdoor Air Wind Direction,WALL_SDR_1.UNIT1,[degree]
Actuator,Surface,View Factor To Ground,WALL_LDB_1.UNIT1,[ ]
Actuator,Surface,Outdoor Air Drybulb Temperature,WALL_LDB_1.UNIT1,[C]
