Time,LIVING_UNIT1:BRUSSELS ANNUAL HEATING 99.6% CONDNS DB:Des Heat Load [W],LIVING_UNIT1:BRUSSELS ANNUAL COOLING 1% CONDNS DB=>MWB:Des Sens Cool Load [W],LIVING_UNIT1:BRUSSELS ANNUAL HEATING 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],LIVING_UNIT1:BRUSSELS ANNUAL COOLING 1% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],LIVING_UNIT1::Des Latent Heat Load [W],LIVING_UNIT1::Des Latent Cool Load [W],LIVING_UNIT1::Des Latent Heat Mass Flow [kg/s],LIVING_UNIT1::Des Latent Cool Mass Flow [kg/s],LIVING_UNIT1::Des Heat Load No DOAS [W],LIVING_UNIT1::Des Sens Cool Load No DOAS [W],LIVING_UNIT1::Des Latent Heat Load No DOAS [W],LIVING_UNIT1::Des Latent Cool Load No DOAS [W],LIVING_UNIT1:BRUSSELS ANNUAL HEATING 99.6% CONDNS DB:Heating Zone Temperature [C],LIVING_UNIT1:BRUSSELS ANNUAL HEATING 99.6% CONDNS DB:Heating Zone Relative Humidity [%],LIVING_UNIT1:BRUSSELS ANNUAL COOLING 1% CONDNS DB=>MWB:Cooling Zone Temperature [C],LIVING_UNIT1:BRUSSELS ANNUAL COOLING 1% CONDNS DB=>MWB:Cooling Zone Relative Humidity [%]
16:30:00,0.000000E+00,3.039274E+03,0.000000E+00,1.755007E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,8.128086E+00,3.357852E+01,2.899857E+01,3.376496E+01
16:45:00,0.000000E+00,2.765350E+03,0.000000E+00,1.596860E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,8.175298E+00,3.369437E+01,2.899866E+01,3.359052E+01
17:00:00,0.000000E+00,2.727398E+03,0.000000E+00,1.574906E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,8.212251E+00,3.384451E+01,2.899873E+01,3.347297E+01
17:15:00,0.000000E+00,2.702980E+03,0.000000E+00,1.560797E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,8.236499E+00,3.401218E+01,2.899874E+01,3.342591E+01
17:30:00,0.000000E+00,2.680748E+03,0.000000E+00,1.547956E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,8.332263E+00,3.417891E+01,2.899871E+01,3.351448E+01
17:45:00,0.000000E+00,2.658675E+03,0.000000E+00,1.535205E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,8.441395E+00,3.440229E+01,2.899892E+01,3.364184E+01
18:00:00,0.000000E+00,2.636918E+03,0.000000E+00,1.522635E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,8.522938E+00,3.469805E+01,2.899902E+01,3.374753E+01
18:15:00,0.000000E+00,2.611413E+03,0.000000E+00,1.507902E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,8.576812E+00,3.503191E+01,2.899898E+01,3.388489E+01
18:30:00,0.000000E+00,2.579034E+03,0.000000E+00,1.489200E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,8.701195E+00,3.512580E+01,2.899894E+01,3.408387E+01
18:45:00,0.000000E+00,2.536266E+03,0.000000E+00,1.464502E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,8.834970E+00,3.514443E+01,2.899910E+01,3.425606E+01
