Time,CENTRAL SYSTEM_UNIT1:DesPer 1:Des Heat Mass Flow [kg/s],CENTRAL SYSTEM_UNIT1:DesPer 1:Des Heat Cap [W],CENTRAL SYSTEM_UNIT1:DesPer 1:Des Cool Mass Flow [kg/s],CENTRAL SYSTEM_UNIT1:DesPer 1:Des Sens Cool Cap [W],CENTRAL SYSTEM_UNIT1:DesPer 1:Des Tot Cool Cap [W],CENTRAL SYSTEM_UNIT1:DesPer 2:Des Heat Mass Flow [kg/s],CENTRAL SYSTEM_UNIT1:DesPer 2:Des Heat Cap [W],CENTRAL SYSTEM_UNIT1:DesPer 2:Des Cool Mass Flow [kg/s],CENTRAL SYSTEM_UNIT1:DesPer 2:Des Sens Cool Cap [W],CENTRAL SYSTEM_UNIT1:DesPer 2:Des Tot Cool Cap [W]
20:30:00,3.387601E-02,2.876941E+02,2.391928E-01,2.745244E+03,3.406989E+03,1.700290E-01,3.224106E+03,3.387601E-02,0.000000E+00,0.000000E+00
20:40:00,3.387601E-02,2.931577E+02,2.257781E-01,2.586592E+03,3.238038E+03,1.693490E-01,3.214640E+03,3.387601E-02,0.000000E+00,0.000000E+00
20:50:00,3.387601E-02,2.986212E+02,2.140031E-01,2.446662E+03,3.088915E+03,1.687614E-01,3.206458E+03,3.387601E-02,0.000000E+00,0.000000E+00
21:00:00,3.387601E-02,3.040847E+02,2.042850E-01,2.330222E+03,2.965447E+03,1.682522E-01,3.199369E+03,3.387601E-02,0.000000E+00,0.000000E+00
21:10:00,3.387601E-02,3.095482E+02,1.963778E-01,2.234460E+03,2.862372E+03,1.678646E-01,3.193973E+03,3.387601E-02,0.000000E+00,0.000000E+00
21:20:00,3.387601E-02,3.150117E+02,1.896329E-01,2.151968E+03,2.776475E+03,1.676433E-01,3.190892E+03,3.387601E-02,0.000000E+00,0.000000E+00
21:30:00,3.387601E-02,3.204752E+02,1.835081E-01,2.076558E+03,2.699359E+03,1.675417E-01,3.189480E+03,3.387601E-02,0.000000E+00,0.000000E+00
21:40:00,3.387601E-02,3.259388E+02,1.777900E-01,2.005793E+03,2.626752E+03,1.675396E-01,3.189450E+03,3.387601E-02,0.000000E+00,0.000000E+00
21:50:00,3.387601E-02,3.314023E+02,1.723691E-01,1.938420E+03,2.557271E+03,1.676216E-01,3.190594E+03,3.387601E-02,0.000000E+00,0.000000E+00
22:00:00,3.387601E-02,3.368658E+02,1.671626E-01,1.873497E+03,2.489911E+03,1.677756E-01,3.192739E+03,3.387601E-02,0.000000E+00,0.000000E+00
22:10:00,3.387601E-02,3.411152E+02,1.613637E-01,1.803026E+03,2.415008E+03,1.686677E-01,3.205163E+03,3.387601E-02,0.000000E+00,0.000000E+00
22:20:00,3.387601E-02,3.453646E+02,1.555755E-01,1.732678E+03,2.339344E+03,1.697335E-01,3.220004E+03,3.387601E-02,0.000000E+00,0.000000E+00
22:30:00,3.387601E-02,3.496140E+02,1.498273E-01,1.662788E+03,2.263733E+03,1.709218E-01,3.236553E+03,3.387601E-02,0.000000E+00,0.000000E+00
22:40:00,3.387601E-02,3.538634E+02,1.441180E-01,1.593342E+03,2.188251E+03,1.722125E-01,3.254526E+03,3.387601E-02,0.000000E+00,0.000000E+00
22:50:00,3.387601E-02,3.581128E+02,1.384650E-01,1.524539E+03,2.112135E+03,1.735893E-01,3.273701E+03,3.387601E-02,0.000000E+00,0.000000E+00
23:00:00,3.387601E-02,3.623622E+02,1.328435E-01,1.456090E+03,2.035190E+03,1.750398E-01,3.293900E+03,3.387601E-02,0.000000E+00,0.000000E+00
