Time,LIVING_UNIT1:BRUSSELS ANNUAL COOLING 1% CONDNS DB=>MWB:Des Heat Load [W],LIVING_UNIT1:BRUSSELS ANNUAL COOLING 1% CONDNS DB=>MWB:Des Sens Cool Load [W],LIVING_UNIT1:BRUSSELS ANNUAL COOLING 1% CONDNS DB=>MWB:Des Heat Mass Flow [kg/s],LIVING_UNIT1:BRUSSELS ANNUAL COOLING 1% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],LIVING_UNIT1::Des Latent Heat Load [W],LIVING_UNIT1::Des Latent Cool Load [W],LIVING_UNIT1::Des Latent Heat Mass Flow [kg/s],LIVING_UNIT1::Des Latent Cool Mass Flow [kg/s],LIVING_UNIT1::Des Heat Load No DOAS [W],LIVING_UNIT1::Des Sens Cool Load No DOAS [W],LIVING_UNIT1::Des Latent Heat Load No DOAS [W],LIVING_UNIT1::Des Latent Cool Load No DOAS [W],LIVING_UNIT1:BRUSSELS ANNUAL COOLING 1% CONDNS DB=>MWB:Heating Zone Temperature [C],LIVING_UNIT1:BRUSSELS ANNUAL COOLING 1% CONDNS DB=>MWB:Heating Zone Relative Humidity [%],LIVING_UNIT1:BRUSSELS ANNUAL COOLING 1% CONDNS DB=>MWB:Cooling Zone Temperature [C],LIVING_UNIT1:BRUSSELS ANNUAL COOLING 1% CONDNS DB=>MWB:Cooling Zone Relative Humidity [%]
17:30:00,0.000000E+00,1.444047E+03,0.000000E+00,9.450132E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.699887E+01,3.873784E+01,2.699887E+01,3.873784E+01
17:45:00,0.000000E+00,1.727953E+03,0.000000E+00,1.130806E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.699895E+01,3.877070E+01,2.699895E+01,3.877070E+01
18:00:00,0.000000E+00,1.949988E+03,0.000000E+00,1.276113E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.699902E+01,3.871075E+01,2.699902E+01,3.871075E+01
18:15:00,0.000000E+00,2.126446E+03,0.000000E+00,1.391593E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.699896E+01,3.863080E+01,2.699896E+01,3.863080E+01
18:30:00,0.000000E+00,2.259543E+03,0.000000E+00,1.478693E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.699893E+01,3.859200E+01,2.699893E+01,3.859200E+01
18:45:00,0.000000E+00,2.352244E+03,0.000000E+00,1.539355E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.699909E+01,3.856736E+01,2.699909E+01,3.856736E+01
19:00:00,0.000000E+00,2.403105E+03,0.000000E+00,1.572635E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.699916E+01,3.854968E+01,2.699916E+01,3.854968E+01
19:15:00,0.000000E+00,2.390334E+03,0.000000E+00,1.564269E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.699930E+01,3.853686E+01,2.699930E+01,3.853686E+01
19:30:00,0.000000E+00,2.328459E+03,0.000000E+00,1.523766E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.699937E+01,3.853948E+01,2.699937E+01,3.853948E+01
19:45:00,0.000000E+00,2.210328E+03,0.000000E+00,1.446453E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.699941E+01,3.861240E+01,2.699941E+01,3.861240E+01
20:00:00,0.000000E+00,2.036518E+03,0.000000E+00,1.332704E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.699947E+01,3.877714E+01,2.699947E+01,3.877714E+01
20:15:00,0.000000E+00,1.823127E+03,0.000000E+00,1.193056E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.699952E+01,3.902255E+01,2.699952E+01,3.902255E+01
20:30:00,0.000000E+00,1.609027E+03,0.000000E+00,1.052946E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.699948E+01,3.922065E+01,2.699948E+01,3.922065E+01
20:45:00,0.000000E+00,1.422311E+03,0.000000E+00,9.307584E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.699947E+01,3.952784E+01,2.699947E+01,3.952784E+01
21:00:00,0.000000E+00,1.278421E+03,0.000000E+00,8.365967E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.699948E+01,3.987669E+01,2.699948E+01,3.987669E+01
21:15:00,0.000000E+00,1.168776E+03,0.000000E+00,7.648464E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.699941E+01,4.013244E+01,2.699941E+01,4.013244E+01
21:30:00,0.000000E+00,1.074663E+03,0.000000E+00,7.032602E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.699937E+01,4.050169E+01,2.699937E+01,4.050169E+01
21:45:00,0.000000E+00,9.894501E+02,0.000000E+00,6.474978E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.699938E+01,4.092267E+01,2.699938E+01,4.092267E+01
22:00:00,0.000000E+00,9.102989E+02,0.000000E+00,5.957021E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.699939E+01,4.134677E+01,2.699939E+01,4.134677E+01
22:15:00,0.000000E+00,8.251380E+02,0.000000E+00,5.399733E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.699933E+01,4.164741E+01,2.699933E+01,4.164741E+01
22:30:00,0.000000E+00,7.405598E+02,0.000000E+00,4.846257E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.699927E+01,4.204370E+01,2.699927E+01,4.204370E+01
22:45:00,0.000000E+00,6.565803E+02,0.000000E+00,4.296697E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.699931E+01,4.251561E+01,2.699931E+01,4.251561E+01
23:00:00,0.000000E+00,5.728250E+02,0.000000E+00,3.748601E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.699935E+01,4.300911E+01,2.699935E+01,4.300911E+01
23:15:00,0.000000E+00,4.917857E+02,0.000000E+00,3.218272E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.699944E+01,4.352552E+01,2.699944E+01,4.352552E+01
23:30:00,0.000000E+00,4.123493E+02,0.000000E+00,2.698425E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.699953E+01,4.407552E+01,2.699953E+01,4.407552E+01
23:45:00,0.000000E+00,3.342830E+02,0.000000E+00,2.187548E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.699961E+01,4.466518E+01,2.699961E+01,4.466518E+01
24:00:00,0.000000E+00,2.577082E+02,0.000000E+00,1.686433E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.699965E+01,4.520724E+01,2.699965E+01,4.520724E+01
Peak,3.023254E+03,1.852639E+04,1.899460E-01,4.774415E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,,,,

Peak Vol Flow (m3/s),,,1.587752E-01,3.990918E+00,,,0.000000E+00,0.000000E+00,,,,,,,,
